DA_losses,DB_losses,D_losses,G_losses,gA_d_losses_synthetic,gA_losses_reconstructed,gB_d_losses_synthetic,gB_losses_reconstructed,reconstruction_losses
0.00019417162,8.2440727e-07,0.00019499603,"[2.904382, 0.053669434, 0.037128504, 0.99740905, 0.9989936]",0.053669434,0.99740905,0.037128504,0.9989936,1.9964026
3.1559815e-05,1.0180187e-06,3.2577835e-05,"[2.9350805, 0.06311572, 0.03091718, 0.99592984, 0.9988215]",0.06311572,0.99592984,0.03091718,0.9988215,1.9947513
1.3514757e-05,1.154835e-06,1.4669591e-05,"[2.7802844, 0.046598163, 0.031722423, 0.99786574, 0.9992127]",0.046598163,0.99786574,0.031722423,0.9992127,1.9970784
5.4927208e-05,8.011923e-07,5.57284e-05,"[3.0094423, 0.06770005, 0.033599574, 0.99730027, 0.99914575]",0.06770005,0.99730027,0.033599574,0.99914575,1.996446
0.0001964215,1.2947887e-06,0.00019771629,"[2.863981, 0.0570764, 0.029761275, 0.99630535, 0.99929893]",0.0570764,0.99630535,0.029761275,0.99929893,1.9956043
0.00010288025,2.2137947e-06,0.00010509405,"[2.7164688, 0.044127554, 0.028072298, 0.99573755, 0.9987329]",0.044127554,0.99573755,0.028072298,0.9987329,1.9944705
2.479068e-05,6.294879e-07,2.5420168e-05,"[2.7361524, 0.038072478, 0.036229987, 0.99400216, 0.9991256]",0.038072478,0.99400216,0.036229987,0.9991256,1.9931278
0.00014781622,1.0108217e-06,0.00014882704,"[2.8654149, 0.050673854, 0.036458343, 0.99519527, 0.9988976]",0.050673854,0.99519527,0.036458343,0.9988976,1.994093
7.982935e-05,2.096232e-06,8.192558e-05,"[3.0131233, 0.06199513, 0.039723713, 0.99720937, 0.99872535]",0.06199513,0.99720937,0.039723713,0.99872535,1.9959347
3.0188692e-05,8.8054355e-07,3.1069234e-05,"[2.8480897, 0.04860777, 0.03672546, 0.9958384, 0.9989189]",0.04860777,0.9958384,0.03672546,0.9989189,1.9947573
0.0002903277,1.1851193e-06,0.0002915128,"[3.0360732, 0.06898, 0.03526239, 0.9948208, 0.99882853]",0.06898,0.9948208,0.03526239,0.99882853,1.9936492
0.00015729164,1.0025295e-06,0.00015829416,"[2.904146, 0.05152778, 0.039395634, 0.9958797, 0.999032]",0.05152778,0.9958797,0.039395634,0.999032,1.9949117
2.6663445e-05,8.30899e-07,2.7494345e-05,"[2.84202, 0.045859348, 0.03908545, 0.9935416, 0.99903053]",0.045859348,0.9935416,0.03908545,0.99903053,1.9925721
0.00033805592,8.47493e-07,0.00033890342,"[3.433898, 0.11213464, 0.033019554, 0.98336506, 0.998991]",0.11213464,0.98336506,0.033019554,0.998991,1.9823561
2.8890177e-05,9.889441e-07,2.9879122e-05,"[3.009091, 0.06458215, 0.036606148, 0.9981553, 0.9990529]",0.06458215,0.9981553,0.036606148,0.9990529,1.9972081
9.616219e-05,7.41424e-07,9.690362e-05,"[2.749032, 0.03567604, 0.0394432, 0.9985831, 0.9992566]",0.03567604,0.9985831,0.0394432,0.9992566,1.9978397
0.00013409075,6.163238e-07,0.00013470706,"[2.8690655, 0.051249474, 0.036041003, 0.99704915, 0.99911165]",0.051249474,0.99704915,0.036041003,0.99911165,1.9961607
6.266908e-05,7.7604693e-07,6.344513e-05,"[2.9233587, 0.048117608, 0.04462481, 0.99695903, 0.9989755]",0.048117608,0.99695903,0.04462481,0.9989755,1.9959345
0.00011463622,5.692724e-07,0.00011520549,"[2.737232, 0.038222935, 0.036065977, 0.9952525, 0.99909043]",0.038222935,0.9952525,0.036065977,0.99909043,1.9943429
8.251711e-05,9.0161103e-07,8.3418716e-05,"[2.82695, 0.046451215, 0.03766225, 0.9866221, 0.9991934]",0.046451215,0.9866221,0.03766225,0.9991934,1.9858155
3.6036912e-05,1.7596358e-06,3.7796548e-05,"[2.8553584, 0.061498765, 0.024232306, 0.9990179, 0.9990296]",0.061498765,0.9990179,0.024232306,0.9990296,1.9980475
6.693372e-05,1.0051099e-06,6.7938825e-05,"[3.1039126, 0.07387798, 0.037362274, 0.9924044, 0.99910575]",0.07387798,0.9924044,0.037362274,0.99910575,1.9915102
2.7438211e-05,6.3653613e-07,2.8074746e-05,"[2.836179, 0.051400006, 0.032731086, 0.9955723, 0.9992957]",0.051400006,0.9955723,0.032731086,0.9992957,1.994868
0.0001977624,1.731661e-06,0.00019949407,"[2.938255, 0.06085512, 0.034521233, 0.9857569, 0.99873465]",0.06085512,0.9857569,0.034521233,0.99873465,1.9844916
1.9540419e-05,1.5398018e-06,2.108022e-05,"[2.8294678, 0.053290356, 0.030403068, 0.99363005, 0.99890363]",0.053290356,0.99363005,0.030403068,0.99890363,1.9925337
0.000119810866,1.7087752e-06,0.00012151964,"[3.0236077, 0.061785597, 0.04210234, 0.9858943, 0.99883413]",0.061785597,0.9858943,0.04210234,0.99883413,1.9847285
2.065637e-05,8.761209e-07,2.1532493e-05,"[2.8856945, 0.041504305, 0.047735896, 0.9942639, 0.9990288]",0.041504305,0.9942639,0.047735896,0.9990288,1.9932927
2.6860691e-05,9.595215e-07,2.7820213e-05,"[3.0085852, 0.06422641, 0.037075337, 0.99647945, 0.9990883]",0.06422641,0.99647945,0.037075337,0.9990883,1.9955678
0.0003308765,1.0202822e-06,0.0003318968,"[2.682671, 0.039180826, 0.030558614, 0.98626006, 0.9990165]",0.039180826,0.98626006,0.030558614,0.9990165,1.9852766
0.0011228273,1.17594e-06,0.0011240032,"[2.7665977, 0.04946119, 0.030999413, 0.9628492, 0.9991424]",0.04946119,0.9628492,0.030999413,0.9991424,1.9619915
0.00015222709,9.887256e-07,0.00015321582,"[2.8015451, 0.040435813, 0.041089695, 0.9873528, 0.9989375]",0.040435813,0.9873528,0.041089695,0.9989375,1.9862902
0.0006337609,8.567247e-07,0.0006346176,"[2.6591873, 0.03674826, 0.029445758, 0.99801767, 0.99922943]",0.03674826,0.99801767,0.029445758,0.99922943,1.9972471
2.9538773e-05,1.7458817e-06,3.1284653e-05,"[2.784944, 0.05471768, 0.024406413, 0.994543, 0.9991602]",0.05471768,0.994543,0.024406413,0.9991602,1.9937031
0.0015024099,8.434668e-07,0.0015032534,"[3.101303, 0.06805243, 0.044362098, 0.97814393, 0.9990139]",0.06805243,0.97814393,0.044362098,0.9990139,1.9771578
6.4590577e-06,9.770922e-07,7.4361496e-06,"[2.7735102, 0.050088417, 0.027564133, 0.9979162, 0.99906844]",0.050088417,0.9979162,0.027564133,0.99906844,1.9969847
3.330284e-05,7.217342e-07,3.4024575e-05,"[3.0958354, 0.06890153, 0.04096164, 0.9981103, 0.9990933]",0.06890153,0.9981103,0.04096164,0.9990933,1.9972036
0.001144967,9.685067e-07,0.0011459355,"[2.9988494, 0.069327384, 0.03300742, 0.9761819, 0.99931943]",0.069327384,0.9761819,0.03300742,0.99931943,1.9755013
7.592255e-05,1.3504493e-06,7.7273e-05,"[3.0510936, 0.06988297, 0.035849266, 0.99467945, 0.99909186]",0.06988297,0.99467945,0.035849266,0.99909186,1.9937713
2.0688707e-05,1.0288926e-06,2.17176e-05,"[2.8761923, 0.041439727, 0.046318617, 0.9995841, 0.9990248]",0.041439727,0.9995841,0.046318617,0.9990248,1.9986088
0.00013691015,8.724147e-07,0.00013778257,"[2.983809, 0.06501109, 0.034978997, 0.98482615, 0.999082]",0.06501109,0.98482615,0.034978997,0.999082,1.9839082
2.3367385e-05,6.9091266e-07,2.4058298e-05,"[2.8256247, 0.049353134, 0.033665, 0.99630934, 0.99913406]",0.049353134,0.99630934,0.033665,0.99913406,1.9954433
0.000776486,8.045082e-07,0.0007772905,"[2.9365475, 0.057564538, 0.03980453, 0.9639116, 0.9989452]",0.057564538,0.9639116,0.03980453,0.9989452,1.9628568
0.0002865307,1.1024953e-06,0.0002876332,"[2.882218, 0.045427144, 0.043044906, 0.99858695, 0.99891037]",0.045427144,0.99858695,0.043044906,0.99891037,1.9974973
5.2335945e-05,1.0143378e-06,5.3350283e-05,"[3.096387, 0.06571608, 0.04405542, 0.9996588, 0.99901307]",0.06571608,0.9996588,0.04405542,0.99901307,1.9986719
0.00094073196,1.5739313e-06,0.0009423059,"[2.973894, 0.067885526, 0.031467754, 0.98138833, 0.99897265]",0.067885526,0.98138833,0.031467754,0.99897265,1.980361
0.0011658133,1.2207746e-06,0.001167034,"[2.8131726, 0.04830638, 0.036422174, 0.96686447, 0.99902266]",0.04830638,0.96686447,0.036422174,0.99902266,1.9658871
0.00031618454,7.8066995e-07,0.00031696522,"[2.8154387, 0.042199332, 0.039640117, 0.9981009, 0.99894345]",0.042199332,0.9981009,0.039640117,0.99894345,1.9970443
0.0004035264,1.2960912e-06,0.0004048225,"[2.737912, 0.03957351, 0.034429386, 0.99888706, 0.998996]",0.03957351,0.99888706,0.034429386,0.998996,1.9978831
8.431445e-06,8.144781e-07,9.245923e-06,"[2.8390071, 0.051419307, 0.032666475, 0.99897635, 0.99917305]",0.051419307,0.99897635,0.032666475,0.99917305,1.9981494
1.3209382e-05,7.2108435e-07,1.3930467e-05,"[2.745984, 0.044754002, 0.030027645, 0.9990206, 0.99914706]",0.044754002,0.9990206,0.030027645,0.99914706,1.9981676
1.2107088e-05,1.2131226e-06,1.332021e-05,"[2.873276, 0.057713028, 0.0301636, 0.9954896, 0.9990201]",0.057713028,0.9954896,0.0301636,0.9990201,1.9945097
1.4671563e-05,8.518079e-07,1.552337e-05,"[2.8601048, 0.042740475, 0.04351866, 0.99833596, 0.9991774]",0.042740475,0.99833596,0.04351866,0.9991774,1.9975133
0.00018485781,6.618481e-07,0.00018551966,"[2.9193425, 0.052554134, 0.039539665, 0.99917144, 0.999233]",0.052554134,0.99917144,0.039539665,0.999233,1.9984045
0.00071142206,5.8551683e-07,0.0007120076,"[2.770983, 0.045208674, 0.03387085, 0.9810521, 0.9991358]",0.045208674,0.9810521,0.03387085,0.9991358,1.9801879
9.5473486e-05,9.852927e-07,9.645878e-05,"[2.7136154, 0.045215096, 0.02758588, 0.986401, 0.9992047]",0.045215096,0.986401,0.02758588,0.9992047,1.9856057
4.9432656e-05,6.5153154e-07,5.008419e-05,"[2.954994, 0.061966885, 0.034331646, 0.9929202, 0.9990886]",0.061966885,0.9929202,0.034331646,0.9990886,1.9920088
0.0001445488,9.3757546e-07,0.00014548638,"[2.690955, 0.036229786, 0.033207864, 0.99737954, 0.99919885]",0.036229786,0.99737954,0.033207864,0.99919885,1.9965785
0.00068813015,8.3055534e-07,0.0006889607,"[2.7849994, 0.043229867, 0.03720493, 0.9813473, 0.9993041]",0.043229867,0.9813473,0.03720493,0.9993041,1.9806514
0.006135243,1.341449e-06,0.0061365846,"[2.767727, 0.041200794, 0.03679525, 0.9886845, 0.9990819]",0.041200794,0.9886845,0.03679525,0.9990819,1.9877664
0.0013036596,8.715491e-07,0.0013045312,"[2.9210732, 0.057013214, 0.035288956, 0.9989672, 0.9990843]",0.057013214,0.9989672,0.035288956,0.9990843,1.9980514
0.0012825765,8.228096e-07,0.0012833993,"[2.8183022, 0.041099593, 0.04091086, 0.99902254, 0.999175]",0.041099593,0.99902254,0.04091086,0.999175,1.9981976
1.9447316e-05,6.917252e-07,2.0139041e-05,"[2.8925176, 0.048968147, 0.04043689, 0.9991978, 0.9992695]",0.048968147,0.9991978,0.04043689,0.9992695,1.9984672
0.00051117653,6.0776694e-07,0.0005117843,"[2.9120588, 0.049682807, 0.04208994, 0.9950894, 0.99924207]",0.049682807,0.9950894,0.04208994,0.99924207,1.9943315
0.0001094512,7.7746313e-07,0.00011022866,"[2.8774443, 0.058414686, 0.029448183, 0.9994274, 0.9993882]",0.058414686,0.9994274,0.029448183,0.9993882,1.9988155
0.00011880974,1.1902705e-06,0.00012000001,"[3.082798, 0.075843744, 0.032699164, 0.9981769, 0.99919194]",0.075843744,0.9981769,0.032699164,0.99919194,1.9973688
1.115992e-05,2.3827206e-06,1.3542641e-05,"[3.0599585, 0.07544073, 0.030918473, 0.99780047, 0.99856603]",0.07544073,0.99780047,0.030918473,0.99856603,1.9963665
7.511165e-05,1.052503e-06,7.616416e-05,"[2.9530194, 0.060538888, 0.034976944, 0.9986758, 0.9991852]",0.060538888,0.9986758,0.034976944,0.9991852,1.997861
2.3628403e-05,1.2926421e-06,2.4921046e-05,"[2.9997473, 0.071220696, 0.029165154, 0.9967583, 0.99913037]",0.071220696,0.9967583,0.029165154,0.99913037,1.9958887
6.037135e-05,7.01671e-07,6.107302e-05,"[2.8416586, 0.048882227, 0.035675023, 0.9969202, 0.9991658]",0.048882227,0.9969202,0.035675023,0.9991658,1.996086
0.00011082311,4.0077987e-07,0.00011122389,"[3.0296204, 0.06547656, 0.037583947, 0.99960434, 0.99941087]",0.06547656,0.99960434,0.037583947,0.99941087,1.9990152
8.8721084e-05,5.189686e-07,8.924006e-05,"[2.8102756, 0.039830443, 0.04162797, 0.9965211, 0.99917036]",0.039830443,0.9965211,0.04162797,0.99917036,1.9956915
0.0006208861,1.1539621e-06,0.00062204007,"[2.6653426, 0.035179976, 0.031510767, 0.99936885, 0.9990663]",0.035179976,0.99936885,0.031510767,0.9990663,1.9984351
9.357607e-06,7.6968524e-07,1.0127293e-05,"[3.0825005, 0.066524506, 0.042061295, 0.99744177, 0.99920064]",0.066524506,0.99744177,0.042061295,0.99920064,1.9966424
3.108226e-05,7.072801e-07,3.1789543e-05,"[2.8737514, 0.05157442, 0.0359248, 0.99965554, 0.9991038]",0.05157442,0.99965554,0.0359248,0.9991038,1.9987593
6.0439077e-05,7.096306e-07,6.1148705e-05,"[3.1209328, 0.06410152, 0.048109587, 0.9996013, 0.9992204]",0.06410152,0.9996013,0.048109587,0.9992204,1.9988217
1.015607e-05,8.751816e-07,1.1031251e-05,"[3.0767856, 0.069288045, 0.038577482, 0.99904424, 0.9990861]",0.069288045,0.99904424,0.038577482,0.9990861,1.9981303
7.321391e-06,9.10527e-07,8.231918e-06,"[2.9818928, 0.069882266, 0.028463537, 0.9993074, 0.9991273]",0.069882266,0.9993074,0.028463537,0.9991273,1.9984348
6.0498867e-05,1.0684562e-06,6.156732e-05,"[3.0346534, 0.05674709, 0.04692325, 0.9992067, 0.99874336]",0.05674709,0.9992067,0.04692325,0.99874336,1.9979501
0.0003066391,6.6493067e-07,0.00030730403,"[2.8931935, 0.047210068, 0.043031167, 0.9915684, 0.9992127]",0.047210068,0.9915684,0.043031167,0.9992127,1.9907811
3.566744e-05,8.360363e-07,3.6503476e-05,"[2.8023224, 0.040815067, 0.039586935, 0.9993068, 0.9989955]",0.040815067,0.9993068,0.039586935,0.9989955,1.9983022
0.00022121893,1.2994614e-06,0.00022251839,"[3.2312121, 0.0794653, 0.043883234, 0.99880314, 0.9989239]",0.0794653,0.99880314,0.043883234,0.9989239,1.997727
9.586473e-05,7.014638e-07,9.656619e-05,"[2.685841, 0.03430779, 0.034586377, 0.9977542, 0.9991454]",0.03430779,0.9977542,0.034586377,0.9991454,1.9968996
0.000113974194,9.708272e-07,0.00011494502,"[3.069012, 0.06726884, 0.039826203, 0.999092, 0.9989694]",0.06726884,0.999092,0.039826203,0.9989694,1.9980614
6.515417e-06,7.5182015e-07,7.2672374e-06,"[2.8284955, 0.046521846, 0.036608975, 0.99811405, 0.99907327]",0.046521846,0.99811405,0.036608975,0.99907327,1.9971874
7.223313e-05,1.1672753e-06,7.3400406e-05,"[2.9468343, 0.06446981, 0.031199476, 0.99104846, 0.999093]",0.06446981,0.99104846,0.031199476,0.999093,1.9901414
2.1548978e-05,9.80592e-07,2.252957e-05,"[2.9026632, 0.0516699, 0.0391392, 0.9956075, 0.9989649]",0.0516699,0.9956075,0.0391392,0.9989649,1.9945724
8.923547e-06,8.345337e-07,9.758081e-06,"[3.052247, 0.068012714, 0.03747341, 0.99833477, 0.99905115]",0.068012714,0.99833477,0.03747341,0.99905115,1.997386
1.09068205e-05,8.3411476e-07,1.1740935e-05,"[2.795878, 0.046547864, 0.033377282, 0.99760973, 0.9990168]",0.046547864,0.99760973,0.033377282,0.9990168,1.9966266
5.188646e-06,5.4261585e-07,5.731262e-06,"[2.7683058, 0.04724592, 0.02984283, 0.99829596, 0.9991223]",0.04724592,0.99829596,0.02984283,0.9991223,1.9974183
4.4810327e-05,1.0235775e-06,4.5833905e-05,"[2.7696528, 0.042451646, 0.034824174, 0.9979726, 0.9989222]",0.042451646,0.9979726,0.034824174,0.9989222,1.9968948
4.1362095e-05,1.687218e-06,4.3049313e-05,"[2.6066628, 0.036903474, 0.02425687, 0.995993, 0.99906635]",0.036903474,0.995993,0.02425687,0.99906635,1.9950594
8.551915e-06,9.422623e-07,9.494177e-06,"[2.7799497, 0.049327035, 0.029003566, 0.9977961, 0.9988475]",0.049327035,0.9977961,0.029003566,0.9988475,1.9966435
2.8126384e-05,1.0501305e-06,2.9176514e-05,"[2.6290708, 0.03323668, 0.029962013, 0.9979865, 0.99909747]",0.03323668,0.9979865,0.029962013,0.99909747,1.9970839
0.00011077136,8.7691456e-07,0.000111648274,"[2.9986787, 0.060033053, 0.039992362, 0.9993908, 0.99903363]",0.060033053,0.9993908,0.039992362,0.99903363,1.9984244
2.9452784e-05,7.1197024e-07,3.0164754e-05,"[3.2365623, 0.08083282, 0.042998355, 0.99900717, 0.9992434]",0.08083282,0.99900717,0.042998355,0.9992434,1.9982505
0.00011445446,1.4382829e-06,0.00011589274,"[2.6887527, 0.042988256, 0.02640345, 0.9957099, 0.9991258]",0.042988256,0.9957099,0.02640345,0.9991258,1.9948356
3.361356e-05,1.0672802e-06,3.468084e-05,"[2.7510786, 0.045700993, 0.029662885, 0.9984631, 0.99897677]",0.045700993,0.9984631,0.029662885,0.99897677,1.9974399
0.00013086313,1.6959909e-06,0.00013255913,"[2.8035152, 0.039683804, 0.04100253, 0.99765897, 0.998993]",0.039683804,0.99765897,0.04100253,0.998993,1.9966519
2.5826903e-05,5.94485e-07,2.6421389e-05,"[2.6891434, 0.036646873, 0.03259044, 0.9977253, 0.9990449]",0.036646873,0.9977253,0.03259044,0.9990449,1.9967701
3.2476848e-05,6.849873e-07,3.3161836e-05,"[2.8735254, 0.052335653, 0.03529359, 0.9979725, 0.9992604]",0.052335653,0.9979725,0.03529359,0.9992604,1.9972329
1.7550432e-05,1.2586646e-06,1.8809096e-05,"[2.6722775, 0.034861837, 0.032541003, 0.9992862, 0.99896294]",0.034861837,0.9992862,0.032541003,0.99896294,1.998249
6.371826e-06,8.9897793e-07,7.270804e-06,"[2.9712799, 0.057958286, 0.039523903, 0.9974612, 0.99899673]",0.057958286,0.9974612,0.039523903,0.99899673,1.9964579
1.9209128e-05,8.485161e-07,2.0057645e-05,"[2.8576145, 0.05128425, 0.03488988, 0.99667835, 0.9991948]",0.05128425,0.99667835,0.03488988,0.9991948,1.9958732
6.796476e-05,5.954398e-07,6.85602e-05,"[2.819016, 0.048502624, 0.034182843, 0.99300474, 0.9991565]",0.048502624,0.99300474,0.034182843,0.9991565,1.9921613
3.8331673e-05,1.7955015e-06,4.0127175e-05,"[2.5750916, 0.035093714, 0.022974173, 0.99543196, 0.99898076]",0.035093714,0.99543196,0.022974173,0.99898076,1.9944127
6.215519e-05,1.1298459e-06,6.3285035e-05,"[2.770737, 0.049339693, 0.028310692, 0.9951638, 0.9990694]",0.049339693,0.9951638,0.028310692,0.9990694,1.9942331
7.670178e-05,6.1280184e-07,7.731458e-05,"[2.8251085, 0.043475192, 0.039752074, 0.993703, 0.99913275]",0.043475192,0.993703,0.039752074,0.99913275,1.9928358
3.522975e-05,1.0722424e-06,3.6301994e-05,"[2.8008087, 0.050298363, 0.030411372, 0.9946297, 0.99908155]",0.050298363,0.9946297,0.030411372,0.99908155,1.9937112
9.334826e-06,1.3433237e-06,1.067815e-05,"[2.7208989, 0.044926625, 0.02750352, 0.99753225, 0.99906516]",0.044926625,0.99753225,0.02750352,0.99906516,1.9965974
3.7166632e-05,5.206672e-07,3.76873e-05,"[2.9432654, 0.053118896, 0.04176621, 0.99512655, 0.99928796]",0.053118896,0.99512655,0.04176621,0.99928796,1.9944146
5.7953595e-05,1.5601876e-06,5.9513783e-05,"[2.891275, 0.04892121, 0.040733222, 0.99550813, 0.99922264]",0.04892121,0.99550813,0.040733222,0.99922264,1.9947307
0.00015657538,8.3688303e-07,0.00015741226,"[2.849698, 0.048281405, 0.038242202, 0.9853703, 0.9990916]",0.048281405,0.9853703,0.038242202,0.9990916,1.9844619
6.5933577e-06,8.036431e-07,7.397001e-06,"[2.7118585, 0.039018262, 0.032504845, 0.9974906, 0.999137]",0.039018262,0.9974906,0.032504845,0.999137,1.9966276
7.596315e-05,1.200251e-06,7.71634e-05,"[2.9670258, 0.062203705, 0.0347657, 0.9984597, 0.9988719]",0.062203705,0.9984597,0.0347657,0.9988719,1.9973316
2.4540403e-05,8.3372896e-07,2.5374131e-05,"[2.8226252, 0.0534153, 0.029486006, 0.9943978, 0.99921423]",0.0534153,0.9943978,0.029486006,0.99921423,1.993612
4.102369e-05,7.690771e-07,4.1792766e-05,"[2.9755054, 0.06705619, 0.031180099, 0.99395704, 0.9991853]",0.06705619,0.99395704,0.031180099,0.9991853,1.9931424
4.620362e-06,8.0601404e-07,5.426376e-06,"[3.0635262, 0.07661378, 0.029915398, 0.99912536, 0.9991089]",0.07661378,0.99912536,0.029915398,0.9991089,1.9982343
3.059429e-05,9.319335e-07,3.1526222e-05,"[2.7912924, 0.04026429, 0.03913447, 0.9983069, 0.99899787]",0.04026429,0.9983069,0.03913447,0.99899787,1.9973047
1.7876664e-05,5.9490253e-07,1.8471566e-05,"[2.8309019, 0.050445944, 0.03320268, 0.9952515, 0.99916416]",0.050445944,0.9952515,0.03320268,0.99916416,1.9944156
9.9925724e-05,9.479174e-07,0.00010087364,"[2.717196, 0.043078247, 0.02989974, 0.988273, 0.999143]",0.043078247,0.988273,0.02989974,0.999143,1.987416
0.00024575993,7.191703e-07,0.00024647912,"[2.791438, 0.04276408, 0.038373347, 0.9809424, 0.9991214]",0.04276408,0.9809424,0.038373347,0.9991214,1.9800639
2.0164134e-05,7.516859e-07,2.091582e-05,"[2.7413282, 0.0395629, 0.03480073, 0.9986029, 0.99908906]",0.0395629,0.9986029,0.03480073,0.99908906,1.997692
2.2903947e-05,8.691312e-07,2.3773078e-05,"[2.8667233, 0.05218598, 0.03465483, 0.9988878, 0.99942744]",0.05218598,0.9988878,0.03465483,0.99942744,1.9983152
6.8532404e-06,7.217834e-07,7.575024e-06,"[2.8221161, 0.049313355, 0.033165593, 0.99815786, 0.9991689]",0.049313355,0.99815786,0.033165593,0.9991689,1.9973267
7.671004e-06,1.3250149e-06,8.996019e-06,"[2.7790728, 0.04362833, 0.034489144, 0.9990018, 0.9988962]",0.04362833,0.9990018,0.034489144,0.9988962,1.997898
0.00021442109,1.7283405e-06,0.00021614943,"[2.9317136, 0.05508106, 0.039227836, 0.98972994, 0.99889463]",0.05508106,0.98972994,0.039227836,0.99889463,1.9886246
6.275826e-05,1.7925682e-06,6.455083e-05,"[2.8179357, 0.043187544, 0.039430503, 0.99270344, 0.99905187]",0.043187544,0.99270344,0.039430503,0.99905187,1.9917552
6.317595e-05,8.577782e-07,6.4033724e-05,"[2.7830195, 0.042963997, 0.035630986, 0.9978473, 0.9992223]",0.042963997,0.9978473,0.035630986,0.9992223,1.9970696
3.4120356e-05,9.963687e-07,3.5116725e-05,"[2.7451625, 0.04110604, 0.03406249, 0.9944631, 0.999014]",0.04110604,0.9944631,0.03406249,0.999014,1.9934771
2.3176457e-05,8.3649974e-07,2.4012958e-05,"[2.8236635, 0.051082302, 0.031484876, 0.9985744, 0.99941725]",0.051082302,0.9985744,0.031484876,0.99941725,1.9979916
0.00016430332,7.567338e-07,0.00016506005,"[2.827102, 0.05019487, 0.032848302, 0.99742216, 0.9992481]",0.05019487,0.99742216,0.032848302,0.9992481,1.9966702
2.3050407e-05,1.2324981e-06,2.4282905e-05,"[2.6818953, 0.035513982, 0.03288234, 0.99885774, 0.9990743]",0.035513982,0.99885774,0.03288234,0.9990743,1.997932
0.0004290241,5.8697196e-07,0.00042961107,"[2.9222171, 0.05667342, 0.037862938, 0.9776438, 0.9992098]",0.05667342,0.9776438,0.037862938,0.9992098,1.9768536
